country	partner	year	key1	key2	key3	key4	export	gdp_c	gdp_p	distance
Romania	Canada	2000	RomaniaCanada	RomaniaCanada2000	Romania2000	Canada2000	147.5	37333	874086.09	7770.704
Romania	Canada	2005	RomaniaCanada	RomaniaCanada2005	Romania2005	Canada2005	356.4	99173	1132000	7770.704
Romania	Canada	2008	RomaniaCanada	RomaniaCanada2008	Romania2008	Canada2008	474	204340	1298955.7	7770.704
Romania	Canada	2009	RomaniaCanada	RomaniaCanada2009	Romania2009	Canada2009	387.4	164344	1274897.1	7770.704
Romania	Chile	1995	RomaniaChile	RomaniaChile1995	Romania1995	Chile1995	16.7	35477	110187.86	13040.96
Romania	Chile	2000	RomaniaChile	RomaniaChile2000	Romania2000	Chile2000	3.5	37333	146830.2	13040.96
Romania	Chile	2005	RomaniaChile	RomaniaChile2005	Romania2005	Chile2005	19.5	99173	206427.43	13040.96
Romania	Chile	2008	RomaniaChile	RomaniaChile2008	Romania2008	Chile2008	66.6	204340	276616.38	13040.96
Romania	Chile	2009	RomaniaChile	RomaniaChile2009	Romania2009	Chile2009	6.6	164344	276105.19	13040.96
Romania	China	1995	RomaniaChina	RomaniaChina1995	Romania1995	China1995	147.8	35477	1832792.6	7068.477
Romania	China	2000	RomaniaChina	RomaniaChina2000	Romania2000	China2000	187.8	37333	3014723.6	7068.477
Romania	China	2005	RomaniaChina	RomaniaChina2005	Romania2005	China2005	743.1	99173	5363612.8	7068.477
Romania	China	2008	RomaniaChina	RomaniaChina2008	Romania2008	China2008	1043.2	204340	8214633.2	7068.477
Romania	China	2009	RomaniaChina	RomaniaChina2009	Romania2009	China2009	1080.6	164344	9049716.3	7068.477
Romania	Chinese Taipei	1995	RomaniaChinese Taipei	RomaniaChinese Taipei1995	Romania1995	Chinese Taipei1995	89.9	35477	274773	8500.032
Romania	Chinese Taipei	2000	RomaniaChinese Taipei	RomaniaChinese Taipei2000	Romania2000	Chinese Taipei2000	65.3	37333	326162	8500.032
Romania	Chinese Taipei	2005	RomaniaChinese Taipei	RomaniaChinese Taipei2005	Romania2005	Chinese Taipei2005	147.8	99173	364849	8500.032
Romania	Chinese Taipei	2008	RomaniaChinese Taipei	RomaniaChinese Taipei2008	Romania2008	Chinese Taipei2008	82.3	204340	400206	8500.032
Romania	Chinese Taipei	2009	RomaniaChinese Taipei	RomaniaChinese Taipei2009	Romania2009	Chinese Taipei2009	55.1	164344	377568	8500.032
Romania	Czech Republic	1995	RomaniaCzech Republic	RomaniaCzech Republic1995	Romania1995	Czech Republic1995	5	35477	138171.51	1083.813
Romania	Czech Republic	2000	RomaniaCzech Republic	RomaniaCzech Republic2000	Romania2000	Czech Republic2000	31.2	37333	159697.36	1083.813
Romania	Czech Republic	2005	RomaniaCzech Republic	RomaniaCzech Republic2005	Romania2005	Czech Republic2005	307.1	99173	217658.88	1083.813
Romania	Czech Republic	2008	RomaniaCzech Republic	RomaniaCzech Republic2008	Romania2008	Czech Republic2008	620.7	204340	269837.73	1083.813
Romania	Czech Republic	2009	RomaniaCzech Republic	RomaniaCzech Republic2009	Romania2009	Czech Republic2009	502.4	164344	268945.17	1083.813
Romania	Denmark	1995	RomaniaDenmark	RomaniaDenmark1995	Romania1995	Denmark1995	18.2	35477	120026.08	1576.432
Romania	Denmark	2000	RomaniaDenmark	RomaniaDenmark2000	Romania2000	Denmark2000	27	37333	153875.93	1576.432
Romania	Denmark	2005	RomaniaDenmark	RomaniaDenmark2005	Romania2005	Denmark2005	48.8	99173	179888.49	1576.432
Romania	Denmark	2008	RomaniaDenmark	RomaniaDenmark2008	Romania2008	Denmark2008	354.9	204340	218808.64	1576.432
Romania	Denmark	2009	RomaniaDenmark	RomaniaDenmark2009	Romania2009	Denmark2009	289.3	164344	211357.56	1576.432
Romania	Estonia	1995	RomaniaEstonia	RomaniaEstonia1995	Romania1995	Estonia1995	0.3	35477	9072.1257	1672.033
Romania	Estonia	2000	RomaniaEstonia	RomaniaEstonia2000	Romania2000	Estonia2000	1.3	37333	13533.353	1672.033
Romania	Estonia	2005	RomaniaEstonia	RomaniaEstonia2005	Romania2005	Estonia2005	7	99173	22275.16	1672.033
Romania	Estonia	2008	RomaniaEstonia	RomaniaEstonia2008	Romania2008	Estonia2008	18.9	204340	29582.225	1672.033
Romania	Estonia	2009	RomaniaEstonia	RomaniaEstonia2009	Romania2009	Estonia2009	12.6	164344	26095.389	1672.033
Romania	Finland	1995	RomaniaFinland	RomaniaFinland1995	Romania1995	Finland1995	11.5	35477	95862.202	1750.842
Romania	Finland	2000	RomaniaFinland	RomaniaFinland2000	Romania2000	Finland2000	15.3	37333	132874.37	1750.842
Romania	Finland	2005	RomaniaFinland	RomaniaFinland2005	Romania2005	Finland2005	60.3	99173	161096.83	1750.842
Romania	Finland	2008	RomaniaFinland	RomaniaFinland2008	Romania2008	Finland2008	184.8	204340	202336.73	1750.842
Romania	Finland	2009	RomaniaFinland	RomaniaFinland2009	Romania2009	Finland2009	157.6	164344	189747.17	1750.842
Romania	France	1995	RomaniaFrance	RomaniaFrance1995	Romania1995	France1995	581.1	35477	1200881.3	1875.018
Romania	France	2000	RomaniaFrance	RomaniaFrance2000	Romania2000	France2000	839.5	37333	1533008.1	1875.018
Romania	France	2005	RomaniaFrance	RomaniaFrance2005	Romania2005	France2005	2234.6	99173	1860699.8	1875.018
Romania	France	2008	RomaniaFrance	RomaniaFrance2008	Romania2008	France2008	4227.9	204340	2191237.4	1875.018
Romania	France	2009	RomaniaFrance	RomaniaFrance2009	Romania2009	France2009	3779.9	164344	2178296.8	1875.018
Romania	Germany	1995	RomaniaGermany	RomaniaGermany1995	Romania1995	Germany1995	1351.7	35477	1833376.3	1621.217
Romania	Germany	2000	RomaniaGermany	RomaniaGermany2000	Romania2000	Germany2000	1763.8	37333	2117499.3	1621.217
Romania	Germany	2005	RomaniaGermany	RomaniaGermany2005	Romania2005	Germany2005	4386.9	99173	2565997.4	1621.217
Romania	Germany	2008	RomaniaGermany	RomaniaGermany2008	Romania2008	Germany2008	7962	204340	3047862.9	1621.217
Romania	Germany	2009	RomaniaGermany	RomaniaGermany2009	Romania2009	Germany2009	7743.3	164344	2918240.5	1621.217
Romania	Greece	1995	RomaniaGreece	RomaniaGreece1995	Romania1995	Greece1995	133.3	35477	154393.63	741.4337
Romania	Greece	2000	RomaniaGreece	RomaniaGreece2000	Romania2000	Greece2000	320.1	37333	199196.62	741.4337
Romania	Greece	2005	RomaniaGreece	RomaniaGreece2005	Romania2005	Greece2005	521.4	99173	270363.81	741.4337
Romania	Greece	2008	RomaniaGreece	RomaniaGreece2008	Romania2008	Greece2008	1089.8	204340	332659.54	741.4337
Romania	Greece	2009	RomaniaGreece	RomaniaGreece2009	Romania2009	Greece2009	805.2	164344	329465.98	741.4337
Romania	Hong Kong, China	1995	RomaniaHong Kong, China	RomaniaHong Kong, China1995	Romania1995	Hong Kong, China1995	34.2	35477	146403	8154.784
Romania	Hong Kong, China	2000	RomaniaHong Kong, China	RomaniaHong Kong, China2000	Romania2000	Hong Kong, China2000	37.4	37333	171669	8154.784
Romania	Hong Kong, China	2005	RomaniaHong Kong, China	RomaniaHong Kong, China2005	Romania2005	Hong Kong, China2005	2	99173	181570	8154.784
Romania	Hong Kong, China	2008	RomaniaHong Kong, China	RomaniaHong Kong, China2008	Romania2008	Hong Kong, China2008	21.4	204340	219289	8154.784
Romania	Hong Kong, China	2009	RomaniaHong Kong, China	RomaniaHong Kong, China2009	Romania2009	Hong Kong, China2009	57.1	164344	214046	8154.784
Romania	Hungary	1995	RomaniaHungary	RomaniaHungary1995	Romania1995	Hungary1995	94.2	35477	92666.247	645.1553
Romania	Hungary	2000	RomaniaHungary	RomaniaHungary2000	Romania2000	Hungary2000	264.7	37333	121324.1	645.1553
Romania	Hungary	2005	RomaniaHungary	RomaniaHungary2005	Romania2005	Hungary2005	974.5	99173	171223.49	645.1553
Romania	Hungary	2008	RomaniaHungary	RomaniaHungary2008	Romania2008	Hungary2008	2386.7	204340	205079.56	645.1553
Romania	Hungary	2009	RomaniaHungary	RomaniaHungary2009	Romania2009	Hungary2009	1780.5	164344	202972.36	645.1553
Romania	Iceland	1995	RomaniaIceland	RomaniaIceland1995	Romania1995	Iceland1995	0.5	35477	6196.97	3681.959
Romania	Iceland	2005	RomaniaIceland	RomaniaIceland2005	Romania2005	Iceland2005	14.2	99173	10352.808	3681.959
Romania	Iceland	2008	RomaniaIceland	RomaniaIceland2008	Romania2008	Iceland2008	7.7	204340	12607.134	3681.959
Romania	Iceland	2009	RomaniaIceland	RomaniaIceland2009	Romania2009	Iceland2009	3	164344	11917.031	3681.959
Romania	India	1995	RomaniaIndia	RomaniaIndia1995	Romania1995	India1995	88.5	35477	0	4808.348
Romania	India	2000	RomaniaIndia	RomaniaIndia2000	Romania2000	India2000	25.8	37333	0	4808.348
Romania	India	2005	RomaniaIndia	RomaniaIndia2005	Romania2005	India2005	424.5	99173	2517203	4808.348
Romania	India	2008	RomaniaIndia	RomaniaIndia2008	Romania2008	India2008	654.4	204340	3454166	4808.348
Romania	India	2009	RomaniaIndia	RomaniaIndia2009	Romania2009	India2009	533.1	164344	3880032.6	4808.348
Romania	Indonesia	1995	RomaniaIndonesia	RomaniaIndonesia1995	Romania1995	Indonesia1995	74.4	35477	491565.08	9756.628
Romania	Indonesia	2000	RomaniaIndonesia	RomaniaIndonesia2000	Romania2000	Indonesia2000	3	37333	500986.06	9756.628
Romania	Indonesia	2005	RomaniaIndonesia	RomaniaIndonesia2005	Romania2005	Indonesia2005	40.5	99173	705161.9	9756.628
Romania	Indonesia	2008	RomaniaIndonesia	RomaniaIndonesia2008	Romania2008	Indonesia2008	71.5	204340	910718.8	9756.628
Romania	Indonesia	2009	RomaniaIndonesia	RomaniaIndonesia2009	Romania2009	Indonesia2009	65.6	164344	960780.63	9756.628
Romania	Ireland	1995	RomaniaIreland	RomaniaIreland1995	Romania1995	Ireland1995	9.7	35477	65187.628	2541.149
Romania	Ireland	2000	RomaniaIreland	RomaniaIreland2000	Romania2000	Ireland2000	101.5	37333	109966.24	2541.149
Romania	Ireland	2005	RomaniaIreland	RomaniaIreland2005	Romania2005	Ireland2005	162.7	99173	161385.55	2541.149
Romania	Ireland	2008	RomaniaIreland	RomaniaIreland2008	Romania2008	Ireland2008	669.3	204340	187993.4	2541.149
Romania	Ireland	2009	RomaniaIreland	RomaniaIreland2009	Romania2009	Ireland2009	223.6	164344	179789.74	2541.149
Romania	Israel	1995	RomaniaIsrael	RomaniaIsrael1995	Romania1995	Israel1995	90	35477	104866.04	1564.973
Romania	Israel	2000	RomaniaIsrael	RomaniaIsrael2000	Romania2000	Israel2000	64.8	37333	147024.43	1564.973
Romania	Israel	2005	RomaniaIsrael	RomaniaIsrael2005	Romania2005	Israel2005	123.5	99173	161426.66	1564.973
Romania	Israel	2008	RomaniaIsrael	RomaniaIsrael2008	Romania2008	Israel2008	158.5	204340	186965.45	1564.973
Romania	Israel	2009	RomaniaIsrael	RomaniaIsrael2009	Romania2009	Israel2009	142.6	164344	194042.87	1564.973
Romania	Italy	1995	RomaniaItaly	RomaniaItaly1995	Romania1995	Italy1995	1286.9	35477	1203934.1	1139.559
Romania	Italy	2000	RomaniaItaly	RomaniaItaly2000	Romania2000	Italy2000	2326.3	37333	1466461.8	1139.559
Romania	Italy	2005	RomaniaItaly	RomaniaItaly2005	Romania2005	Italy2005	5579.7	99173	1657399.6	1139.559
Romania	Italy	2008	RomaniaItaly	RomaniaItaly2008	Romania2008	Italy2008	8895.3	204340	1996725	1139.559
Romania	Italy	2009	RomaniaItaly	RomaniaItaly2009	Romania2009	Italy2009	6387	164344	1939192	1139.559
Romania	Japan	1995	RomaniaJapan	RomaniaJapan1995	Romania1995	Japan1995	549.5	35477	2871613.8	8892.294
Romania	Japan	2000	RomaniaJapan	RomaniaJapan2000	Romania2000	Japan2000	305.6	37333	3287033.6	8892.294
Romania	Japan	2005	RomaniaJapan	RomaniaJapan2005	Romania2005	Japan2005	477.4	99173	3889582.4	8892.294
Romania	Japan	2008	RomaniaJapan	RomaniaJapan2008	Romania2008	Japan2008	678.9	204340	4289493	8892.294
Romania	Japan	2009	RomaniaJapan	RomaniaJapan2009	Romania2009	Japan2009	564.3	164344	4049391.2	8892.294
Romania	Korea	1995	RomaniaKorea	RomaniaKorea1995	Romania1995	Korea1995	58.8	35477	577335.24	7946.07
Romania	Korea	2000	RomaniaKorea	RomaniaKorea2000	Romania2000	Korea2000	50	37333	808403.8	7946.07
Romania	Korea	2005	RomaniaKorea	RomaniaKorea2005	Romania2005	Korea2005	179.3	99173	1096740.8	7946.07
Romania	Korea	2008	RomaniaKorea	RomaniaKorea2008	Romania2008	Korea2008	665.1	204340	1306387.2	7946.07
Romania	Korea	2009	RomaniaKorea	RomaniaKorea2009	Romania2009	Korea2009	512.1	164344	1312165.4	7946.07
Romania	Latvia	1995	RomaniaLatvia	RomaniaLatvia1995	Romania1995	Latvia1995	0.2	35477	4973	1402.022
Romania	Latvia	2000	RomaniaLatvia	RomaniaLatvia2000	Romania2000	Latvia2000	0.9	37333	7776	1402.022
Romania	Latvia	2005	RomaniaLatvia	RomaniaLatvia2005	Romania2005	Latvia2005	2.1	99173	15938	1402.022
Romania	Latvia	2008	RomaniaLatvia	RomaniaLatvia2008	Romania2008	Latvia2008	13.4	204340	33453	1402.022
Romania	Latvia	2009	RomaniaLatvia	RomaniaLatvia2009	Romania2009	Latvia2009	17.7	164344	25854	1402.022
Romania	Lithuania	1995	RomaniaLithuania	RomaniaLithuania1995	Romania1995	Lithuania1995	0.8	35477	6731	1144.111
Romania	Lithuania	2000	RomaniaLithuania	RomaniaLithuania2000	Romania2000	Lithuania2000	1.4	37333	11501	1144.111
Romania	Lithuania	2005	RomaniaLithuania	RomaniaLithuania2005	Romania2005	Lithuania2005	8.1	99173	26100	1144.111
Romania	Lithuania	2008	RomaniaLithuania	RomaniaLithuania2008	Romania2008	Lithuania2008	31.7	204340	47483	1144.111
Romania	Lithuania	2009	RomaniaLithuania	RomaniaLithuania2009	Romania2009	Lithuania2009	32.6	164344	37124	1144.111
Romania	Luxembourg	1995	RomaniaLuxembourg	RomaniaLuxembourg1995	Romania1995	Luxembourg1995	3.6	35477	15881.489	1615.444
Romania	Luxembourg	2000	RomaniaLuxembourg	RomaniaLuxembourg2000	Romania2000	Luxembourg2000	4.7	37333	23406.699	1615.444
Romania	Luxembourg	2005	RomaniaLuxembourg	RomaniaLuxembourg2005	Romania2005	Luxembourg2005	18.8	99173	31765.783	1615.444
Romania	Luxembourg	2008	RomaniaLuxembourg	RomaniaLuxembourg2008	Romania2008	Luxembourg2008	28.9	204340	41238.444	1615.444
Romania	Luxembourg	2009	RomaniaLuxembourg	RomaniaLuxembourg2009	Romania2009	Luxembourg2009	27.3	164344	39500.015	1615.444
Romania	Malaysia	1995	RomaniaMalaysia	RomaniaMalaysia1995	Romania1995	Malaysia1995	45	35477	88832	8629.723
Romania	Malaysia	2000	RomaniaMalaysia	RomaniaMalaysia2000	Romania2000	Malaysia2000	31.2	37333	93789	8629.723
Romania	Malaysia	2005	RomaniaMalaysia	RomaniaMalaysia2005	Romania2005	Malaysia2005	67.3	99173	143540	8629.723
Romania	Malaysia	2008	RomaniaMalaysia	RomaniaMalaysia2008	Romania2008	Malaysia2008	113.5	204340	231072	8629.723
Romania	Malaysia	2009	RomaniaMalaysia	RomaniaMalaysia2009	Romania2009	Malaysia2009	87.8	164344	202284	8629.723
Romania	Malta	1995	RomaniaMalta	RomaniaMalta1995	Romania1995	Malta1995	1.6	35477	3734	1364.676
Romania	Malta	2000	RomaniaMalta	RomaniaMalta2000	Romania2000	Malta2000	0.8	37333	4043	1364.676
Romania	Malta	2005	RomaniaMalta	RomaniaMalta2005	Romania2005	Malta2005	3.9	99173	6139	1364.676
Romania	Malta	2008	RomaniaMalta	RomaniaMalta2008	Romania2008	Malta2008	17.8	204340	8776	1364.676
Romania	Malta	2009	RomaniaMalta	RomaniaMalta2009	Romania2009	Malta2009	6.9	164344	8314	1364.676
Romania	Mexico	1995	RomaniaMexico	RomaniaMexico1995	Romania1995	Mexico1995	8	35477	686643.29	11018.72
Romania	Mexico	2000	RomaniaMexico	RomaniaMexico2000	Romania2000	Mexico2000	2.8	37333	987112.92	11018.72
Romania	Mexico	2005	RomaniaMexico	RomaniaMexico2005	Romania2005	Mexico2005	46.7	99173	1293788.1	11018.72
Romania	Mexico	2008	RomaniaMexico	RomaniaMexico2008	Romania2008	Mexico2008	90.8	204340	1627067.9	11018.72
Romania	Mexico	2009	RomaniaMexico	RomaniaMexico2009	Romania2009	Mexico2009	85.9	164344	1605272.4	11018.72
Romania	Netherlands	1995	RomaniaNetherlands	RomaniaNetherlands1995	Romania1995	Netherlands1995	356.3	35477	332570.89	1790.145
Romania	Netherlands	2000	RomaniaNetherlands	RomaniaNetherlands2000	Romania2000	Netherlands2000	349.9	37333	468263.39	1790.145
Romania	Netherlands	2005	RomaniaNetherlands	RomaniaNetherlands2005	Romania2005	Netherlands2005	461.4	99173	572900.6	1790.145
Romania	Netherlands	2008	RomaniaNetherlands	RomaniaNetherlands2008	Romania2008	Netherlands2008	994.6	204340	705759.48	1790.145
Romania	Netherlands	2009	RomaniaNetherlands	RomaniaNetherlands2009	Romania2009	Netherlands2009	974.9	164344	677507.72	1790.145
Romania	New Zealand	1995	RomaniaNew Zealand	RomaniaNew Zealand1995	Romania1995	New Zealand1995	1.3	35477	64733.157	17555.44
Romania	New Zealand	2000	RomaniaNew Zealand	RomaniaNew Zealand2000	Romania2000	New Zealand2000	1.2	37333	81535.762	17555.44
Romania	New Zealand	2005	RomaniaNew Zealand	RomaniaNew Zealand2005	Romania2005	New Zealand2005	4	99173	104621.74	17555.44
Romania	New Zealand	2008	RomaniaNew Zealand	RomaniaNew Zealand2008	Romania2008	New Zealand2008	5.3	204340	123833.72	17555.44
Romania	New Zealand	2009	RomaniaNew Zealand	RomaniaNew Zealand2009	Romania2009	New Zealand2009	4.7	164344	128182.18	17555.44
Romania	Norway	1995	RomaniaNorway	RomaniaNorway1995	Romania1995	Norway1995	59.5	35477	102642.65	2008.041
Romania	Norway	2000	RomaniaNorway	RomaniaNorway2000	Romania2000	Norway2000	111.1	37333	162264.29	2008.041
Romania	Norway	2005	RomaniaNorway	RomaniaNorway2005	Romania2005	Norway2005	282.4	99173	220190.15	2008.041
Romania	Norway	2008	RomaniaNorway	RomaniaNorway2008	Romania2008	Norway2008	708.8	204340	292492.13	2008.041
Romania	Norway	2009	RomaniaNorway	RomaniaNorway2009	Romania2009	Norway2009	687.6	164344	264532.57	2008.041
Romania	Philippines	1995	RomaniaPhilippines	RomaniaPhilippines1995	Romania1995	Philippines1995	8.2	35477	82121	9261.544
Romania	Philippines	2000	RomaniaPhilippines	RomaniaPhilippines2000	Romania2000	Philippines2000	1.2	37333	81023	9261.544
Romania	Philippines	2005	RomaniaPhilippines	RomaniaPhilippines2005	Romania2005	Philippines2005	0.9	99173	103074	9261.544
Romania	Philippines	2008	RomaniaPhilippines	RomaniaPhilippines2008	Romania2008	Philippines2008	2.2	204340	173603	9261.544
Romania	Philippines	2009	RomaniaPhilippines	RomaniaPhilippines2009	Romania2009	Philippines2009	4.1	164344	168485	9261.544
Romania	Poland	1995	RomaniaPoland	RomaniaPoland1995	Romania1995	Poland1995	16.9	35477	285876.01	949.9037
Romania	Poland	2000	RomaniaPoland	RomaniaPoland2000	Romania2000	Poland2000	103.5	37333	404310.13	949.9037
Romania	Poland	2005	RomaniaPoland	RomaniaPoland2005	Romania2005	Poland2005	437.4	99173	526078.6	949.9037
Romania	Poland	2008	RomaniaPoland	RomaniaPoland2008	Romania2008	Poland2008	1047.9	204340	687046.12	949.9037
Romania	Poland	2009	RomaniaPoland	RomaniaPoland2009	Romania2009	Poland2009	864.3	164344	717115.69	949.9037
Romania	Portugal	1995	RomaniaPortugal	RomaniaPortugal1995	Romania1995	Portugal1995	8.8	35477	135017.25	2978.071
Romania	Portugal	2000	RomaniaPortugal	RomaniaPortugal2000	Romania2000	Portugal2000	23.1	37333	181963.24	2978.071
Romania	Portugal	2005	RomaniaPortugal	RomaniaPortugal2005	Romania2005	Portugal2005	53.9	99173	225430.21	2978.071
Romania	Portugal	2008	RomaniaPortugal	RomaniaPortugal2008	Romania2008	Portugal2008	161.5	204340	264911.93	2978.071
Romania	Portugal	2009	RomaniaPortugal	RomaniaPortugal2009	Romania2009	Portugal2009	213.2	164344	264660.95	2978.071
Romania	Russian Federation	1995	RomaniaRussian Federation	RomaniaRussian Federation1995	Romania1995	Russian Federation1995	215.3	35477	830723	1504.083
Romania	Russian Federation	2000	RomaniaRussian Federation	RomaniaRussian Federation2000	Romania2000	Russian Federation2000	115.3	37333	998616.93	1504.083
Romania	Russian Federation	2005	RomaniaRussian Federation	RomaniaRussian Federation2005	Romania2005	Russian Federation2005	354.5	99173	1696729.2	1504.083
Romania	Russian Federation	2008	RomaniaRussian Federation	RomaniaRussian Federation2008	Romania2008	Russian Federation2008	1535.5	204340	2878201.3	1504.083
Romania	Russian Federation	2009	RomaniaRussian Federation	RomaniaRussian Federation2009	Romania2009	Russian Federation2009	1354.6	164344	2728446.1	1504.083
Romania	Saudi Arabia	1995	RomaniaSaudi Arabia	RomaniaSaudi Arabia1995	Romania1995	Saudi Arabia1995	32	35477	147940	2885.4
Romania	Saudi Arabia	2000	RomaniaSaudi Arabia	RomaniaSaudi Arabia2000	Romania2000	Saudi Arabia2000	37.4	37333	194807	2885.4
Romania	Saudi Arabia	2005	RomaniaSaudi Arabia	RomaniaSaudi Arabia2005	Romania2005	Saudi Arabia2005	189.8	99173	328461	2885.4
Romania	Saudi Arabia	2008	RomaniaSaudi Arabia	RomaniaSaudi Arabia2008	Romania2008	Saudi Arabia2008	631.8	204340	519797	2885.4
Romania	Saudi Arabia	2009	RomaniaSaudi Arabia	RomaniaSaudi Arabia2009	Romania2009	Saudi Arabia2009	582.2	164344	429098	2885.4
Romania	Singapore	1995	RomaniaSingapore	RomaniaSingapore1995	Romania1995	Singapore1995	80.8	35477	87062	8944.426
Romania	Singapore	2000	RomaniaSingapore	RomaniaSingapore2000	Romania2000	Singapore2000	121.1	37333	94308	8944.426
